trip_id,date,city,station_start,rider_type,bike_type,duration_min,weather,temperature_c
1070,2026-03-06,Coimbatore,COI-04,Member,Electric,23,Clear,24.2
1071,2026-03-06,Coimbatore,COI-10,Member,Classic,16,Clear,24.2
1072,2026-03-06,Coimbatore,COI-02,Casual,Classic,40,Clear,24.2
1073,2026-03-06,Chennai,CHE-12,Member,Classic,19,Clear,28.4
1074,2026-03-06,Chennai,CHE-06,Member,Classic,13,Clear,28.4
1075,2026-03-06,Chennai,CHE-09,Casual,Classic,30,Clear,28.4
1076,2026-03-06,Chennai,CHE-11,Casual,Classic,20,Clear,28.4
1077,2026-03-06,Bengaluru,BEN-11,Member,Classic,17,Cloudy,22.5
1078,2026-03-06,Bengaluru,BEN-03,Member,Electric,20,Cloudy,22.5
1079,2026-03-06,Bengaluru,BEN-01,Member,Classic,20,Cloudy,22.5
1080,2026-03-06,Bengaluru,BEN-11,Member,Electric,20,Cloudy,22.5
1081,2026-03-06,Bengaluru,BEN-04,Member,Electric,17,Cloudy,22.5
1082,2026-03-06,Bengaluru,BEN-04,Member,Classic,17,Cloudy,22.5
1083,2026-03-06,Bengaluru,BEN-11,Member,Electric,20,Cloudy,22.5
1084,2026-03-07,Coimbatore,COI-12,Casual,Electric,30,Clear,26.1
1085,2026-03-07,Coimbatore,COI-05,Member,Electric,13,Clear,26.1
1086,2026-03-07,Coimbatore,COI-09,Member,Classic,21,Clear,26.1
1087,2026-03-07,Coimbatore,COI-09,Member,Electric,19,Clear,26.1
1088,2026-03-07,Coimbatore,COI-03,Casual,Classic,39,Clear,26.1
1089,2026-03-07,Coimbatore,COI-10,Casual,Classic,40,Clear,26.1
1090,2026-03-07,Chennai,CHE-03,Casual,Classic,23,Cloudy,27.9
1091,2026-03-07,Chennai,CHE-10,Casual,Classic,33,Cloudy,27.9
1092,2026-03-07,Chennai,CHE-06,Casual,Classic,30,Cloudy,27.9
1093,2026-03-07,Chennai,CHE-11,Casual,Electric,46,Cloudy,27.9
1094,2026-03-07,Chennai,CHE-10,Casual,Electric,31,Cloudy,27.9
1095,2026-03-07,Chennai,CHE-12,Member,Classic,17,Cloudy,27.9
1096,2026-03-07,Chennai,CHE-08,Member,Electric,28,Cloudy,27.9
1097,2026-03-07,Chennai,CHE-01,Casual,Classic,48,Cloudy,27.9
1098,2026-03-07,Bengaluru,BEN-06,Member,Classic,14,Rain,23.5
1099,2026-03-07,Bengaluru,BEN-09,Member,Electric,12,Rain,23.5
1100,2026-03-07,Bengaluru,BEN-10,Casual,Classic,20,Rain,23.5
1101,2026-03-07,Bengaluru,BEN-06,Member,Classic,12,Rain,23.5
1102,2026-03-07,Bengaluru,BEN-05,Casual,Classic,27,Rain,23.5
1103,2026-03-07,Bengaluru,BEN-12,Casual,Classic,13,Rain,23.5
1104,2026-03-07,Bengaluru,BEN-08,Member,Classic,18,Rain,23.5
1105,2026-03-07,Bengaluru,BEN-02,Member,Electric,12,Rain,23.5
1106,2026-03-08,Coimbatore,COI-06,Casual,Electric,28,Clear,26.7
1107,2026-03-08,Coimbatore,COI-04,Member,Electric,13,Clear,26.7
1108,2026-03-08,Coimbatore,COI-01,Casual,Electric,50,Clear,26.7
1109,2026-03-08,Coimbatore,COI-06,Casual,Electric,51,Clear,26.7
1110,2026-03-08,Coimbatore,COI-09,Casual,Classic,44,Clear,26.7
1111,2026-03-08,Coimbatore,COI-08,Casual,Classic,24,Clear,26.7
1112,2026-03-08,Coimbatore,COI-02,Casual,Classic,9,Clear,26.7
1113,2026-03-08,Coimbatore,COI-02,Member,Classic,20,Clear,26.7
1114,2026-03-08,Chennai,CHE-09,Casual,Classic,43,Cloudy,24.1
1115,2026-03-08,Chennai,CHE-04,Casual,Electric,41,Cloudy,24.1
1116,2026-03-08,Chennai,CHE-04,Casual,Electric,29,Cloudy,24.1
1117,2026-03-08,Chennai,CHE-05,Casual,Electric,33,Cloudy,24.1
1118,2026-03-08,Chennai,CHE-10,Casual,Classic,39,Cloudy,24.1
1119,2026-03-08,Chennai,CHE-06,Member,Electric,18,Cloudy,24.1
1120,2026-03-08,Chennai,CHE-05,Member,Electric,25,Cloudy,24.1
1121,2026-03-08,Chennai,CHE-10,Member,Classic,27,Cloudy,24.1
1122,2026-03-08,Chennai,CHE-04,Member,Classic,13,Cloudy,24.1
1123,2026-03-08,Bengaluru,BEN-10,Casual,Classic,40,Cloudy,22.7
1124,2026-03-08,Bengaluru,BEN-05,Casual,Electric,33,Cloudy,22.7
1125,2026-03-08,Bengaluru,BEN-01,Member,Electric,27,Cloudy,22.7
1126,2026-03-08,Bengaluru,BEN-04,Member,Electric,26,Cloudy,22.7
1127,2026-03-08,Bengaluru,BEN-12,Member,Classic,22,Cloudy,22.7
1128,2026-03-08,Bengaluru,BEN-11,Casual,Electric,51,Cloudy,22.7
1129,2026-03-08,Bengaluru,BEN-03,Member,Classic,22,Cloudy,22.7
1130,2026-03-08,Bengaluru,BEN-12,Member,Classic,21,Cloudy,22.7
1131,2026-03-09,Coimbatore,COI-11,Member,Classic,17,Clear,25.9
1132,2026-03-09,Coimbatore,COI-05,Member,Classic,27,Clear,25.9
1133,2026-03-09,Coimbatore,COI-12,Casual,Electric,33,Clear,25.9
1134,2026-03-09,Coimbatore,COI-10,Member,Classic,22,Clear,25.9
1135,2026-03-09,Coimbatore,COI-12,Member,Classic,13,Clear,25.9
1136,2026-03-09,Chennai,CHE-12,Member,Classic,18,Clear,29.5
1137,2026-03-09,Chennai,CHE-04,Member,Classic,14,Clear,29.5
1138,2026-03-09,Chennai,CHE-05,Casual,Electric,41,Clear,29.5
1139,2026-03-09,Bengaluru,BEN-05,Casual,Electric,42,Cloudy,27.2
1140,2026-03-09,Bengaluru,BEN-07,Member,Classic,19,Cloudy,27.2
1141,2026-03-09,Bengaluru,BEN-10,Member,Classic,10,Cloudy,27.2
1142,2026-03-09,Bengaluru,BEN-07,Casual,Electric,46,Cloudy,27.2
1143,2026-03-10,Coimbatore,COI-11,Member,Electric,16,Cloudy,24.6
1144,2026-03-10,Coimbatore,COI-04,Member,Classic,19,Cloudy,24.6
1145,2026-03-10,Coimbatore,COI-03,Casual,Classic,29,Cloudy,24.6
1146,2026-03-10,Coimbatore,COI-03,Member,Electric,13,Cloudy,24.6
1147,2026-03-10,Chennai,CHE-12,Casual,Classic,25,Clear,27.4
1148,2026-03-10,Chennai,CHE-07,Member,Classic,26,Clear,27.4
1149,2026-03-10,Chennai,CHE-11,Casual,Classic,32,Clear,27.4
1150,2026-03-10,Chennai,CHE-04,Casual,Classic,17,Clear,27.4
1151,2026-03-10,Bengaluru,BEN-10,Casual,Electric,23,Clear,22.2
1152,2026-03-10,Bengaluru,BEN-06,Member,Electric,14,Clear,22.2
1153,2026-03-10,Bengaluru,BEN-08,Member,Electric,24,Clear,22.2
1154,2026-03-10,Bengaluru,BEN-07,Casual,Classic,44,Clear,22.2
1155,2026-03-11,Coimbatore,COI-07,Member,Classic,28,Clear,23.2
1156,2026-03-11,Coimbatore,COI-04,Member,Electric,16,Clear,23.2
1157,2026-03-11,Coimbatore,COI-10,Casual,Classic,53,Clear,23.2
1158,2026-03-11,Coimbatore,COI-08,Member,Classic,12,Clear,23.2
1159,2026-03-11,Coimbatore,COI-07,Casual,Classic,34,Clear,23.2
1160,2026-03-11,Coimbatore,COI-12,Casual,Classic,21,Clear,23.2
1161,2026-03-11,Chennai,CHE-07,Casual,Classic,42,Clear,26.9
1162,2026-03-11,Chennai,CHE-07,Casual,Classic,32,Clear,26.9
1163,2026-03-11,Chennai,CHE-07,Member,Electric,22,Clear,26.9
1164,2026-03-11,Bengaluru,BEN-01,Member,Classic,19,Cloudy,23.9
1165,2026-03-11,Bengaluru,BEN-02,Member,Electric,12,Cloudy,23.9
1166,2026-03-11,Bengaluru,BEN-10,Casual,Classic,35,Cloudy,23.9
1167,2026-03-11,Bengaluru,BEN-08,Casual,Electric,37,Cloudy,23.9
1168,2026-03-11,Bengaluru,BEN-12,Member,Classic,21,Cloudy,23.9
1169,2026-03-11,Bengaluru,BEN-11,Casual,Electric,38,Cloudy,23.9
1170,2026-03-12,Coimbatore,COI-06,Member,Classic,20,Cloudy,23.1
1171,2026-03-12,Coimbatore,COI-10,Member,Electric,16,Cloudy,23.1
1172,2026-03-12,Coimbatore,COI-07,Casual,Classic,10,Cloudy,23.1
1173,2026-03-12,Coimbatore,COI-03,Member,Classic,13,Cloudy,23.1
1174,2026-03-12,Chennai,CHE-05,Casual,Classic,28,Rain,25.4
1175,2026-03-12,Chennai,CHE-03,Casual,Electric,18,Rain,25.4
1176,2026-03-12,Chennai,CHE-05,Casual,Classic,22,Rain,25.4
1177,2026-03-12,Chennai,CHE-10,Member,Classic,6,Rain,25.4
1178,2026-03-12,Bengaluru,BEN-02,Member,Classic,18,Clear,25.9
1179,2026-03-12,Bengaluru,BEN-11,Member,Classic,21,Clear,25.9
1180,2026-03-12,Bengaluru,BEN-01,Member,Electric,16,Clear,25.9
1181,2026-03-12,Bengaluru,BEN-01,Member,Classic,17,Clear,25.9
1182,2026-03-12,Bengaluru,BEN-05,Member,Electric,20,Clear,25.9
1183,2026-03-12,Bengaluru,BEN-03,Member,Classic,29,Clear,25.9
1184,2026-03-12,Bengaluru,BEN-12,Member,Electric,27,Clear,25.9
1185,2026-03-13,Coimbatore,COI-07,Member,Classic,11,Rain,27.0
1186,2026-03-13,Coimbatore,COI-09,Casual,Electric,15,Rain,27.0
1187,2026-03-13,Coimbatore,COI-06,Member,Classic,15,Rain,27.0
1188,2026-03-13,Coimbatore,COI-12,Member,Classic,15,Rain,27.0
1189,2026-03-13,Chennai,CHE-12,Casual,Electric,41,Cloudy,25.1
1190,2026-03-13,Chennai,CHE-12,Member,Electric,18,Cloudy,25.1
1191,2026-03-13,Chennai,CHE-10,Member,Electric,16,Cloudy,25.1
1192,2026-03-13,Chennai,CHE-10,Member,Classic,23,Cloudy,25.1
1193,2026-03-13,Bengaluru,BEN-04,Member,Classic,13,Clear,26.3
1194,2026-03-13,Bengaluru,BEN-11,Member,Classic,14,Clear,26.3
1195,2026-03-13,Bengaluru,BEN-07,Casual,Electric,35,Clear,26.3
1196,2026-03-13,Bengaluru,BEN-09,Member,Classic,24,Clear,26.3
1197,2026-03-13,Bengaluru,BEN-05,Casual,Classic,24,Clear,26.3
1198,2026-03-13,Bengaluru,BEN-09,Casual,Classic,23,Clear,26.3
1199,2026-03-13,Bengaluru,BEN-07,Member,Electric,21,Clear,26.3
1200,2026-03-14,Coimbatore,COI-08,Casual,Electric,46,Cloudy,23.8
1201,2026-03-14,Coimbatore,COI-11,Casual,Electric,33,Cloudy,23.8
1202,2026-03-14,Coimbatore,COI-06,Casual,Electric,31,Cloudy,23.8
1203,2026-03-14,Coimbatore,COI-09,Casual,Electric,43,Cloudy,23.8
1204,2026-03-14,Coimbatore,COI-06,Member,Electric,22,Cloudy,23.8
1205,2026-03-14,Coimbatore,COI-06,Casual,Classic,32,Cloudy,23.8
1206,2026-03-14,Chennai,CHE-11,Member,Electric,12,Rain,26.3
1207,2026-03-14,Chennai,CHE-02,Casual,Classic,21,Rain,26.3
1208,2026-03-14,Chennai,CHE-12,Casual,Electric,22,Rain,26.3
1209,2026-03-14,Chennai,CHE-04,Casual,Electric,24,Rain,26.3
1210,2026-03-14,Chennai,CHE-05,Casual,Electric,27,Rain,26.3
1211,2026-03-14,Chennai,CHE-04,Member,Classic,18,Rain,26.3
1212,2026-03-14,Bengaluru,BEN-04,Casual,Classic,51,Clear,22.7
1213,2026-03-14,Bengaluru,BEN-06,Member,Classic,26,Clear,22.7
1214,2026-03-14,Bengaluru,BEN-09,Member,Electric,19,Clear,22.7
1215,2026-03-14,Bengaluru,BEN-12,Casual,Classic,38,Clear,22.7
1216,2026-03-14,Bengaluru,BEN-05,Casual,Classic,29,Clear,22.7
1217,2026-03-14,Bengaluru,BEN-08,Casual,Electric,36,Clear,22.7
1218,2026-03-14,Bengaluru,BEN-11,Casual,Classic,38,Clear,22.7
1219,2026-03-15,Coimbatore,COI-09,Casual,Classic,43,Clear,27.3
1220,2026-03-15,Coimbatore,COI-02,Member,Classic,27,Clear,27.3
1221,2026-03-15,Coimbatore,COI-09,Member,Classic,33,Clear,27.3
1222,2026-03-15,Coimbatore,COI-06,Casual,Classic,57,Clear,27.3
1223,2026-03-15,Coimbatore,COI-10,Casual,Classic,57,Clear,27.3
1224,2026-03-15,Coimbatore,COI-10,Member,Classic,19,Clear,27.3
1225,2026-03-15,Coimbatore,COI-11,Casual,Classic,42,Clear,27.3
1226,2026-03-15,Coimbatore,COI-02,Member,Classic,23,Clear,27.3
1227,2026-03-15,Chennai,CHE-06,Casual,Electric,36,Clear,29.0
1228,2026-03-15,Chennai,CHE-12,Member,Electric,17,Clear,29.0
1229,2026-03-15,Chennai,CHE-08,Casual,Electric,60,Clear,29.0
1230,2026-03-15,Chennai,CHE-12,Casual,Classic,51,Clear,29.0
1231,2026-03-15,Chennai,CHE-08,Casual,Classic,34,Clear,29.0
1232,2026-03-15,Chennai,CHE-03,Casual,Electric,26,Clear,29.0
1233,2026-03-15,Chennai,CHE-12,Casual,Electric,49,Clear,29.0
1234,2026-03-15,Chennai,CHE-06,Casual,Classic,35,Clear,29.0
1235,2026-03-15,Chennai,CHE-08,Casual,Classic,31,Clear,29.0
1236,2026-03-15,Bengaluru,BEN-07,Casual,Classic,41,Clear,24.8
1237,2026-03-15,Bengaluru,BEN-05,Casual,Electric,33,Clear,24.8
1238,2026-03-15,Bengaluru,BEN-07,Casual,Classic,53,Clear,24.8
1239,2026-03-15,Bengaluru,BEN-02,Member,Classic,26,Clear,24.8
1240,2026-03-15,Bengaluru,BEN-10,Member,Electric,28,Clear,24.8
1241,2026-03-15,Bengaluru,BEN-12,Casual,Electric,32,Clear,24.8
1242,2026-03-15,Bengaluru,BEN-02,Member,Electric,20,Clear,24.8
1243,2026-03-15,Bengaluru,BEN-10,Casual,Electric,43,Clear,24.8
1244,2026-03-16,Coimbatore,COI-07,Member,Classic,16,Clear,23.5
1245,2026-03-16,Coimbatore,COI-07,Member,Classic,21,Clear,23.5
1246,2026-03-16,Coimbatore,COI-01,Member,Electric,11,Clear,23.5
1247,2026-03-16,Coimbatore,COI-11,Member,Electric,25,Clear,23.5
1248,2026-03-16,Coimbatore,COI-11,Casual,Electric,21,Clear,23.5
1249,2026-03-16,Coimbatore,COI-04,Member,Classic,13,Clear,23.5
1250,2026-03-16,Chennai,CHE-05,Member,Electric,22,Cloudy,26.8
1251,2026-03-16,Chennai,CHE-02,Casual,Electric,28,Cloudy,26.8
1252,2026-03-16,Chennai,CHE-09,Member,Electric,8,Cloudy,26.8
1253,2026-03-16,Chennai,CHE-09,Member,Classic,17,Cloudy,26.8
1254,2026-03-16,Bengaluru,BEN-05,Casual,Classic,39,Clear,26.2
1255,2026-03-16,Bengaluru,BEN-06,Casual,Classic,30,Clear,26.2
1256,2026-03-16,Bengaluru,BEN-07,Casual,Classic,24,Clear,26.2
1257,2026-03-16,Bengaluru,BEN-07,Member,Electric,15,Clear,26.2
1258,2026-03-17,Coimbatore,COI-03,Casual,Electric,33,Cloudy,23.9
1259,2026-03-17,Coimbatore,COI-11,Member,Electric,24,Cloudy,23.9
1260,2026-03-17,Coimbatore,COI-02,Member,Electric,25,Cloudy,23.9
1261,2026-03-17,Coimbatore,COI-12,Member,Electric,24,Cloudy,23.9
1262,2026-03-17,Coimbatore,COI-03,Member,Classic,11,Cloudy,23.9
1263,2026-03-17,Chennai,CHE-10,Member,Classic,20,Clear,28.3
1264,2026-03-17,Chennai,CHE-12,Member,Electric,24,Clear,28.3
1265,2026-03-17,Chennai,CHE-01,Member,Classic,14,Clear,28.3
1266,2026-03-17,Chennai,CHE-02,Member,Electric,17,Clear,28.3
1267,2026-03-17,Chennai,CHE-09,Member,Electric,24,Clear,28.3
1268,2026-03-17,Chennai,CHE-05,Casual,Electric,38,Clear,28.3
1269,2026-03-17,Bengaluru,BEN-11,Member,Classic,13,Clear,26.1
1270,2026-03-17,Bengaluru,BEN-10,Member,Electric,13,Clear,26.1
1271,2026-03-17,Bengaluru,BEN-08,Member,Classic,14,Clear,26.1
1272,2026-03-17,Bengaluru,BEN-10,Member,Electric,25,Clear,26.1
1273,2026-03-17,Bengaluru,BEN-05,Casual,Classic,46,Clear,26.1
1274,2026-03-17,Bengaluru,BEN-10,Member,Electric,16,Clear,26.1
1275,2026-03-17,Bengaluru,BEN-08,Casual,Electric,29,Clear,26.1
1276,2026-03-18,Coimbatore,COI-01,Member,Electric,17,Cloudy,27.1
1277,2026-03-18,Coimbatore,COI-05,Member,Classic,9,Cloudy,27.1
1278,2026-03-18,Coimbatore,COI-05,Member,Electric,18,Cloudy,27.1
1279,2026-03-18,Coimbatore,COI-10,Casual,Classic,36,Cloudy,27.1
1280,2026-03-18,Chennai,CHE-04,Member,Electric,20,Cloudy,27.4
1281,2026-03-18,Chennai,CHE-02,Member,Electric,21,Cloudy,27.4
1282,2026-03-18,Chennai,CHE-03,Casual,Classic,26,Cloudy,27.4
1283,2026-03-18,Chennai,CHE-11,Casual,Electric,25,Cloudy,27.4
1284,2026-03-18,Bengaluru,BEN-01,Member,Electric,20,Cloudy,24.1
1285,2026-03-18,Bengaluru,BEN-07,Member,Electric,20,Cloudy,24.1
1286,2026-03-18,Bengaluru,BEN-09,Member,Classic,20,Cloudy,24.1
1287,2026-03-18,Bengaluru,BEN-09,Member,Electric,15,Cloudy,24.1
1288,2026-03-18,Bengaluru,BEN-08,Casual,Classic,36,Cloudy,24.1
1289,2026-03-18,Bengaluru,BEN-02,Member,Classic,7,Cloudy,24.1
1290,2026-03-18,Bengaluru,BEN-07,Casual,Electric,28,Cloudy,24.1
1291,2026-03-19,Coimbatore,COI-12,Member,Electric,12,Clear,24.9
1292,2026-03-19,Coimbatore,COI-04,Member,Electric,23,Clear,24.9
1293,2026-03-19,Coimbatore,COI-01,Member,Electric,22,Clear,24.9
1294,2026-03-19,Coimbatore,COI-01,Member,Electric,18,Clear,24.9
1295,2026-03-19,Coimbatore,COI-12,Member,Classic,16,Clear,24.9
1296,2026-03-19,Chennai,CHE-10,Member,Classic,14,Clear,25.5
1297,2026-03-19,Chennai,CHE-12,Member,Electric,24,Clear,25.5
1298,2026-03-19,Chennai,CHE-10,Casual,Classic,29,Clear,25.5
1299,2026-03-19,Chennai,CHE-03,Member,Electric,23,Clear,25.5
1300,2026-03-19,Chennai,CHE-05,Casual,Electric,26,Clear,25.5
1301,2026-03-19,Bengaluru,BEN-11,Member,Electric,17,Clear,28.9
1302,2026-03-19,Bengaluru,BEN-03,Casual,Classic,40,Clear,28.9
1303,2026-03-19,Bengaluru,BEN-01,Casual,Classic,39,Clear,28.9
1304,2026-03-19,Bengaluru,BEN-03,Member,Electric,20,Clear,28.9
1305,2026-03-19,Bengaluru,BEN-03,Member,Classic,24,Clear,28.9
1306,2026-03-19,Bengaluru,BEN-09,Member,Classic,15,Clear,28.9
1307,2026-03-20,Coimbatore,COI-10,Casual,Electric,34,Clear,27.3
1308,2026-03-20,Coimbatore,COI-01,Casual,Electric,34,Clear,27.3
1309,2026-03-20,Coimbatore,COI-11,Casual,Classic,20,Clear,27.3
1310,2026-03-20,Coimbatore,COI-06,Member,Classic,10,Clear,27.3
1311,2026-03-20,Coimbatore,COI-08,Casual,Classic,13,Clear,27.3
1312,2026-03-20,Coimbatore,COI-12,Member,Classic,17,Clear,27.3
1313,2026-03-20,Chennai,CHE-06,Casual,Electric,22,Clear,25.4
1314,2026-03-20,Chennai,CHE-01,Member,Classic,19,Clear,25.4
1315,2026-03-20,Chennai,CHE-06,Member,Electric,23,Clear,25.4
1316,2026-03-20,Bengaluru,BEN-09,Member,Classic,21,Cloudy,28.0
1317,2026-03-20,Bengaluru,BEN-02,Member,Classic,21,Cloudy,28.0
1318,2026-03-20,Bengaluru,BEN-02,Member,Classic,24,Cloudy,28.0
1319,2026-03-20,Bengaluru,BEN-01,Casual,Classic,33,Cloudy,28.0
1320,2026-03-21,Coimbatore,COI-09,Casual,Classic,43,Clear,23.9
1321,2026-03-21,Coimbatore,COI-06,Casual,Electric,42,Clear,23.9
1322,2026-03-21,Coimbatore,COI-01,Member,Electric,22,Clear,23.9
1323,2026-03-21,Coimbatore,COI-11,Casual,Classic,33,Clear,23.9
1324,2026-03-21,Coimbatore,COI-12,Casual,Classic,30,Clear,23.9
1325,2026-03-21,Coimbatore,COI-11,Casual,Electric,45,Clear,23.9
1326,2026-03-21,Coimbatore,COI-10,Member,Electric,23,Clear,23.9
1327,2026-03-21,Chennai,CHE-02,Member,Electric,31,Clear,29.4
1328,2026-03-21,Chennai,CHE-10,Casual,Classic,30,Clear,29.4
1329,2026-03-21,Chennai,CHE-10,Member,Electric,28,Clear,29.4
1330,2026-03-21,Chennai,CHE-07,Member,Electric,27,Clear,29.4
1331,2026-03-21,Chennai,CHE-02,Member,Electric,22,Clear,29.4
1332,2026-03-21,Chennai,CHE-03,Casual,Classic,30,Clear,29.4
1333,2026-03-21,Bengaluru,BEN-03,Casual,Classic,37,Cloudy,28.3
1334,2026-03-21,Bengaluru,BEN-06,Casual,Classic,44,Cloudy,28.3
1335,2026-03-21,Bengaluru,BEN-02,Casual,Classic,43,Cloudy,28.3
1336,2026-03-21,Bengaluru,BEN-07,Casual,Electric,39,Cloudy,28.3
1337,2026-03-21,Bengaluru,BEN-03,Casual,Classic,39,Cloudy,28.3
1338,2026-03-21,Bengaluru,BEN-10,Casual,Electric,40,Cloudy,28.3
1339,2026-03-21,Bengaluru,BEN-12,Casual,Classic,46,Cloudy,28.3
1340,2026-03-21,Bengaluru,BEN-05,Member,Classic,13,Cloudy,28.3
1341,2026-03-21,Bengaluru,BEN-01,Casual,Classic,53,Cloudy,28.3
1342,2026-03-22,Coimbatore,COI-05,Member,Electric,20,Cloudy,27.3
1343,2026-03-22,Coimbatore,COI-09,Member,Classic,23,Cloudy,27.3
1344,2026-03-22,Coimbatore,COI-09,Casual,Electric,45,Cloudy,27.3
1345,2026-03-22,Coimbatore,COI-01,Casual,Classic,35,Cloudy,27.3
1346,2026-03-22,Coimbatore,COI-11,Member,Electric,20,Cloudy,27.3
1347,2026-03-22,Coimbatore,COI-01,Casual,Electric,34,Cloudy,27.3
1348,2026-03-22,Coimbatore,COI-04,Member,Classic,23,Cloudy,27.3
1349,2026-03-22,Chennai,CHE-09,Casual,Classic,43,Clear,29.4
1350,2026-03-22,Chennai,CHE-08,Member,Electric,24,Clear,29.4
1351,2026-03-22,Chennai,CHE-10,Casual,Classic,41,Clear,29.4
1352,2026-03-22,Chennai,CHE-11,Member,Classic,29,Clear,29.4
1353,2026-03-22,Chennai,CHE-04,Casual,Classic,46,Clear,29.4
1354,2026-03-22,Chennai,CHE-07,Casual,Electric,45,Clear,29.4
1355,2026-03-22,Chennai,CHE-07,Casual,Classic,37,Clear,29.4
1356,2026-03-22,Chennai,CHE-08,Member,Electric,22,Clear,29.4
1357,2026-03-22,Chennai,CHE-06,Member,Classic,19,Clear,29.4
1358,2026-03-22,Bengaluru,BEN-03,Casual,Classic,42,Clear,24.4
1359,2026-03-22,Bengaluru,BEN-04,Member,Classic,14,Clear,24.4
1360,2026-03-22,Bengaluru,BEN-11,Casual,Electric,48,Clear,24.4
1361,2026-03-22,Bengaluru,BEN-04,Casual,Electric,29,Clear,24.4
1362,2026-03-22,Bengaluru,BEN-08,Member,Electric,19,Clear,24.4
1363,2026-03-22,Bengaluru,BEN-01,Casual,Classic,29,Clear,24.4
1364,2026-03-22,Bengaluru,BEN-04,Casual,Electric,42,Clear,24.4
1365,2026-03-22,Bengaluru,BEN-03,Member,Classic,25,Clear,24.4
1366,2026-03-22,Bengaluru,BEN-07,Casual,Electric,63,Clear,24.4
1367,2026-03-23,Coimbatore,COI-12,Casual,Classic,23,Clear,26.6
1368,2026-03-23,Coimbatore,COI-04,Casual,Classic,30,Clear,26.6
1369,2026-03-23,Coimbatore,COI-04,Member,Electric,16,Clear,26.6
1370,2026-03-23,Chennai,CHE-11,Casual,Classic,24,Clear,27.2
1371,2026-03-23,Chennai,CHE-01,Member,Electric,23,Clear,27.2
1372,2026-03-23,Chennai,CHE-03,Casual,Classic,22,Clear,27.2
1373,2026-03-23,Chennai,CHE-08,Casual,Classic,34,Clear,27.2
1374,2026-03-23,Bengaluru,BEN-01,Casual,Classic,15,Rain,24.2
1375,2026-03-23,Bengaluru,BEN-10,Member,Electric,10,Rain,24.2
1376,2026-03-23,Bengaluru,BEN-02,Casual,Electric,13,Rain,24.2
1377,2026-03-23,Bengaluru,BEN-11,Member,Classic,14,Rain,24.2
1378,2026-03-24,Coimbatore,COI-06,Member,Electric,9,Rain,24.6
1379,2026-03-24,Coimbatore,COI-04,Member,Electric,10,Rain,24.6
1380,2026-03-24,Coimbatore,COI-09,Member,Classic,7,Rain,24.6
1381,2026-03-24,Coimbatore,COI-12,Member,Classic,14,Rain,24.6
1382,2026-03-24,Coimbatore,COI-04,Member,Electric,9,Rain,24.6
1383,2026-03-24,Chennai,CHE-08,Member,Classic,22,Clear,27.5
1384,2026-03-24,Chennai,CHE-08,Member,Electric,20,Clear,27.5
1385,2026-03-24,Chennai,CHE-10,Casual,Electric,25,Clear,27.5
1386,2026-03-24,Chennai,CHE-12,Member,Electric,17,Clear,27.5
1387,2026-03-24,Chennai,CHE-08,Casual,Electric,47,Clear,27.5
1388,2026-03-24,Bengaluru,BEN-02,Member,Electric,22,Clear,29.3
1389,2026-03-24,Bengaluru,BEN-04,Member,Classic,20,Clear,29.3
1390,2026-03-24,Bengaluru,BEN-05,Member,Electric,20,Clear,29.3
1391,2026-03-24,Bengaluru,BEN-07,Member,Electric,23,Clear,29.3
1392,2026-03-25,Coimbatore,COI-04,Member,Classic,16,Cloudy,24.2
1393,2026-03-25,Coimbatore,COI-11,Casual,Classic,27,Cloudy,24.2
1394,2026-03-25,Coimbatore,COI-10,Member,Classic,23,Cloudy,24.2
1395,2026-03-25,Coimbatore,COI-10,Member,Classic,13,Cloudy,24.2
1396,2026-03-25,Coimbatore,COI-03,Member,Electric,17,Cloudy,24.2
1397,2026-03-25,Coimbatore,COI-01,Casual,Classic,27,Cloudy,24.2
1398,2026-03-25,Chennai,CHE-12,Member,Electric,21,Clear,28.8
1399,2026-03-25,Chennai,CHE-11,Member,Classic,21,Clear,28.8
1400,2026-03-25,Chennai,CHE-02,Casual,Classic,43,Clear,28.8
1401,2026-03-25,Chennai,CHE-03,Member,Classic,20,Clear,28.8
1402,2026-03-25,Bengaluru,BEN-06,Member,Classic,20,Cloudy,24.3
1403,2026-03-25,Bengaluru,BEN-01,Member,Electric,16,Cloudy,24.3
1404,2026-03-25,Bengaluru,BEN-03,Member,Classic,18,Cloudy,24.3
1405,2026-03-25,Bengaluru,BEN-09,Casual,Electric,44,Cloudy,24.3
1406,2026-03-25,Bengaluru,BEN-12,Casual,Classic,50,Cloudy,24.3
1407,2026-03-26,Coimbatore,COI-10,Casual,Electric,28,Clear,25.9
1408,2026-03-26,Coimbatore,COI-06,Casual,Electric,30,Clear,25.9
1409,2026-03-26,Coimbatore,COI-09,Member,Electric,20,Clear,25.9
1410,2026-03-26,Coimbatore,COI-10,Member,Classic,17,Clear,25.9
1411,2026-03-26,Coimbatore,COI-11,Casual,Classic,34,Clear,25.9
1412,2026-03-26,Chennai,CHE-01,Casual,Classic,33,Cloudy,27.5
1413,2026-03-26,Chennai,CHE-09,Member,Electric,13,Cloudy,27.5
1414,2026-03-26,Chennai,CHE-10,Member,Classic,8,Cloudy,27.5
1415,2026-03-26,Chennai,CHE-03,Member,Electric,22,Cloudy,27.5
1416,2026-03-26,Bengaluru,BEN-08,Member,Classic,16,Clear,26.4
